"Tier Pricing","ระดับราคา"
"Title","หัวข้อ"
"To","ถึง"
"To Name","ถึงชื่อ"
"To:","ถึง:"
"Total %d product(s)","Total %d product(s)"
"Total Due","ยอดทั้งหมดที่ต้องชำระ"
"Total Paid","จำนวนที่จ่ายแล้วทั้งหมด"
"Total Qty","จำนวนทั้งหมด"
"Total Refund","เงินคืนทั้งหมด"
"Total Refunded","ยอดเงินคืนทั้งหมด"
"Total Shipping Charges","รวมค่าจัดส่ง"
"Total Tax","ภาษีทั้งหมด"
"Total(ex)","ทั้งหมด(ex)"
"Total(inc)","ทั้งหมด(inc)"
"Track Order","ติดตามคำสั่งซื้อ"
"Track all shipment(s)","ติดตามทุกการส่งสินค้า"
"Track all shipments","ติดตามทุกการส่งสินค้า"
"Track this shipment","ติดตามการส่งสินค้านี้"
"Track your order","ติดตามคำสั่งซื้อของคุณ"
"Tracking","การติดตาม"
"Tracking Number","หมายเลขแทร็ค"
"Tracking Number(s)","หมายเลขแทร็ค(s)"
"Unhold","ปล่อย"
"Unhold order","ปล่อยคำสั่งซื้อ"
"Unknown State","รัฐที่ไม่รู้จัก"
"Unknown Status","ไม่ทราบสถานะ"
"Update Changes","ปรับปรุงการเปลี่ยนแปลง"
"Update Items and Qty\'s","Update Items and Qty\'s"
"Update Qty\'s","แก้ไขปริมาณ"
"Validate each address separately in multi-address checkout","ทำที่อยูู่แต่ละที่อยู่ให้ถูกต้องอย่างเป็นอิสระในที่อยู่หลายที่อยู่ในการแจ้งออก"
"View","ดู"
"View All","ดูทั้งหมด"
"View Order","ดูคำสั่งซื้อ"
"Void","โมฆะ"
"Void invoice","ใบส่งของเป็นโมฆะ"
"Website","เว็บไซต์"
"Wishlist","Wishlist"
"You have placed no orders.","คุณยังไม่ได้สั่งซื้อ."
"ZIP/Post Code","รหัสไปรษณีย์"
"separate by "",""","แยกออกโดย "","""
